0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0
1,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,1
2,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,F1H,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39
40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,40
41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,41
42,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,42
43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,43
44,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,44
45,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,45
46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,46
47,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,1,1,47
48,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,1,1,48
49,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,1,1,49
50,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,1,0,1,1,1,50
51,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,1,0,1,1,1,51
52,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,1,0,1,1,1,52
53,0,0,0,0,0,4,4,5,0,0,0,0,0,0,1,1,0,1,1,2,53
54,0,0,0,0,0,4,4,5,0,0,0,0,0,0,1,1,0,1,1,2,54
55,0,0,0,0,0,4,4,5,0,0,0,0,0,0,1,1,0,1,1,2,55
56,0,0,0,0,4,5,5,5,0,0,0,2,0,1,1,2,1,1,2,2,56
57,0,0,0,0,4,5,5,5,0,0,0,2,0,1,1,2,1,1,2,2,57
58,0,0,0,0,4,5,5,6,0,0,0,2,0,1,1,2,1,1,2,2,58
59,0,0,0,0,4,5,5,6,0,0,0,2,0,1,1,2,1,1,2,2,59
60,0,8,0,0,4,5,5,6,0,2,0,2,1,1,2,2,1,1,2,2,60
61,0,8,0,0,5,5,5,6,0,2,0,2,1,1,2,2,1,2,2,2,61
62,0,8,0,0,5,5,5,6,0,2,0,2,1,2,2,2,1,2,2,2,62
63,0,8,0,0,5,6,6,6,0,2,0,2,1,2,2,2,2,2,2,2,63
64,0,8,0,0,5,6,6,6,0,2,0,3,1,2,2,2,2,2,2,2,64
65,0,9,0,3,6,6,6,6,2,3,2,3,1,2,2,2,2,2,2,2,65
66,0,9,0,3,6,6,6,6,2,3,2,3,1,2,2,3,2,2,2,2,66
67,0,9,0,3,6,6,6,7,2,3,2,3,2,2,2,3,2,2,2,2,67
68,0,9,0,3,6,7,6,7,2,3,2,3,2,2,2,3,2,2,2,2,68
69,0,9,0,3,6,7,6,7,2,3,2,3,2,3,2,3,2,2,2,2,69
70,8,10AK,6,4,7AK,7,6,7,3,3,2,3,2,3,3,3,2,2,2,2,70
71,8,10AP,6,4,7AP,7,7,7,3,4,2,3,2,3,3,3,2,2,3,2,71
72,8,10AS,6,4,7AS,7,7,7,3,4,3,3,2,3,3,3,3,3,3,2,72
73,8,10AK,6,4,7AK,7,7,7,3,4,3,3,2,3,3,3,3,3,3,2,73
74,9,10AP,6,4,8AP,8,7,7,3,4,3,4,3,3,3,3,3,3,3,2,74
75,9,10AS,7,5,8AS,8AS,7,8,4,4,3,4,3,3,3,3,3,3,3,2,75
76,9,11AK,7,5,8AK,8AK,7,8,4,4,3,4,3,3,3,4,3,3,3,2,76
77,9,11AP,7,5,8AP,8AP,7,8,4,5,3,4,3,4,3,4,3,3,3,2,77
78,10,11AS,7,5,8AS,8AS,7,8,4,5,3,4,3,4,3,4,3,3,3,3,78
79,10,11BK,7,5,9AK,9AK,8,8,4,5,4,4,3,4,3,4,3,3,3,3,79
80,10AK,11BP,8,5,9AP,9AP,8AS,8,4AS,5,4,4,3,4,4,4,3,3,3,3,80
81,10AP,12BS,8,6,9AS,9AS,8AK,8,5AK,5,4,4,4,4,4,4,4,3,3,3,81
82,11AS,12BK,8,6,9AK,9AK,8AP,8,5AP,6,4,4,4,4,4,4,4,3,3,3,82
83,11AK,12BP,8,6,10AP,9AP,8AS,9,5AS,6,4,5,4,4,4,4,4,4,3,3,83
84,11AP,12BS,8,6,10AS,9AS,8AK,9,5AK,6,4,5,4,5,4,4,4,4,3,3,84
85,11AS,12BK,9AS,6,10AK,10AK,8AP,9AK,5AP,6,4,5,4,5,4,4,4,4,3,3,85
86,11AK,13BP,9AK,7,10AP,10AP,8AS,9AP,6AS,6,5,5,4,5,4,4,4,4,3,3,86
87,12AP,13BS,9AP,7,10AS,10AS,9AK,9AS,6AK,6,5,5,4,5,4,5,4,4,4,3,87
88,12BS,13BK,9AS,7,11BK,10AK,9AP,9AK,6AP,7,5,5,5,5,4,5,4,4,4,3,88
89,12BK,13BP,9AK,7,11BP,10BP,9AS,9AP,6AS,7,5,5,5,5,4,5,5,4,4,3,89
90,12BP,13CS,10AP,7AK,11BS,11BS,9AK,9AS,6AK,7AK,5,5,5,5,5,5,5,4,4,3,90
91,13BS,13CK,10AS,8AP,11BK,11BK,9BP,9AK,7AP,7AP,5,5,5,6,5,5,5,4,4,3,91
92,13BK,14CP,10AK,8AS,12BP,11BP,9BS,10AP,7AS,7AS,5,5,5,6,5,5,5,4,4,3,92
93,13BP,14CS,10AP,8AK,12BS,11BS,9BK,10AS,7BK,7AK,6,6,5,6,5,5,5,4,4,3,93
94,13BS,14CK,10BS,8AP,12BK,11BK,9BP,10AK,7BP,8AP,6,6,5,6,5,5,5,5,4,3,94
95,14BK,14CP,11BK,8AS,12BP,11BP,10BS,10AP,7BS,8AS,6AP,6,6,6,5,5,5,5,4,3,95
96,14CP,14CS,11BP,8AK,12BS,12BS,10BK,10AS,7BK,8AK,6AS,6,6,6,5,5,5,5,4,3,96
97,14CS,15CK,11BS,9AP,13BK,12BK,10BP,10AK,8BP,8AP,6AK,6,6,6,5,5,5,5,4,3,97
98,14CK,15CP,11BK,9AS,13BP,12BP,10BS,10AP,8BS,8AS,6AP,6,6,6,5,6,6,5,4,3,98
